,idx,tokens,class,sentiment
27941,10985,горячее,O,no
27942,10985,.,O,no
27943,10985,Конечно,O,no
27944,10985,посуда,B-Interior,negative
27945,10985,и,O,no
27946,10985,сервировка,B-Interior,negative
27947,10985,стола,O,no
27948,10985,могли,O,no
27949,10985,бы,O,no
27950,10985,быть,O,no
27951,10985,и,O,no
27952,10985,получше,O,no
27953,10985,.,O,no
27954,10985,По,O,no
27955,10985,поводу,O,no
27956,10985,сервиса,B-Service,both
27957,10985,-,O,no
27958,10985,официантка,B-Service,negative
27959,10985,не,O,no
27960,10985,здоровалась,O,no
27961,10985,",",O,no
27962,10985,не,O,no
27963,10985,успели,O,no
27964,10985,сесть,O,no
27965,10985,-,O,no
27966,10985,пришла,O,no
27967,10985,за,O,no
27968,10985,заказом,O,no
27969,10985,",",O,no
27970,10985,правда,O,no
27971,10985,блюда,B-Food,neutral
27972,10985,вынесли,O,no
27973,10985,быстро,O,no
27974,10985,",",O,no
27975,10985,но,O,no
27976,10985,счет,B-Price,neutral
27977,10985,пришлось,O,no
27978,10985,ждать,O,no
27979,10985,....,O,no
27980,10985,при,O,no
27981,10985,том,O,no
27982,10985,",",O,no
27983,10985,что,O,no
27984,10985,кроме,O,no
27985,10985,нас,O,no
27986,10985,было,O,no
27987,10985,занято,O,no
27988,10985,всего,O,no
27989,10985,2,O,no
27990,10985,столика,O,no
27991,10985,еще,O,no
27992,10985,.,O,no
27993,10985,в,O,no
27994,10985,общем,O,no
27995,10985,покушать,B-Food,positive
27996,10985,было,O,no
27997,10985,вкусно,O,no
27998,10985,",",O,no
27999,10985,но,O,no
28000,10985,второй,O,no
28001,10985,раз,O,no
28002,10985,идти,O,no
28003,10985,не,O,no
28004,10985,хочется,O,no
28005,10985,-,O,no
28006,10985,люблю,O,no
28007,10985,все,O,no
28008,10985,же,O,no
28009,10985,чтоб,O,no
28010,10985,присутствоавал,O,no
28011,10985,китайский,O,no
28012,10985,антураж,O,no
28013,10985,в,O,no
28014,10985,подобных,O,no
28015,10985,местах,O,no
28016,10985,.,O,no
28017,9721,Были,O,no
28018,9721,вчера,O,no
28019,9721,с,O,no
28020,9721,подругой,O,no
28021,9721,в,O,no
28022,9721,этом,O,no
28023,9721,ресторане,B-Whole,neutral
28024,9721,.,O,no
28025,9721,Ходим,O,no
28026,9721,туда,O,no
28027,9721,уже,O,no
28028,9721,не,O,no
28029,9721,первый,O,no
28030,9721,раз,O,no
28031,9721,.,O,no
28032,9721,И,O,no
28033,9721,первое,O,no
28034,9721,",",O,no
28035,9721,что,O,no
28036,9721,поражает,O,no
28037,9721,при,O,no
28038,9721,входе,O,no
28039,9721,в,O,no
28040,9721,ресторан,B-Service,positive
28041,9721,-,O,no
28042,9721,замечательный,O,no
28043,9721,очень,O,no
28044,9721,необычный,O,no
28045,9721,интерьер,B-Interior,positive
28046,9721,",",O,no
28047,9721,ничего,O,no
28048,9721,подобного,O,no
28049,9721,в,O,no
28050,9721,ресторанах,B-Whole,negative
28051,9721,нашего,O,no
28052,9721,города,O,no
28053,9721,я,O,no
28054,9721,не,O,no
28055,9721,встречала,O,no
28056,9721,.,O,no
28057,9721,Следующее,O,no
28058,9721,на,O,no
28059,9721,что,O,no
28060,9721,обращаешь,O,no
28061,9721,внимание,O,no
28062,9721,",",O,no
28063,9721,попав,O,no
28064,9721,в,O,no
28065,9721,ресторан,B-Whole,positive
28066,9721,",",O,no
28067,9721,-,O,no
28068,9721,это,O,no
28069,9721,очень,O,no
28070,9721,дружелюбный,O,no
28071,9721,персонал,B-Service,positive
28072,9721,.,O,no
28073,9721,Официанты,B-Service,positive
28074,9721,всегда,O,no
28075,9721,улыбчивы,O,no
28076,9721,и,O,no
28077,9721,готовы,O,no
28078,9721,помочь,O,no
28079,9721,в,O,no
28080,9721,выборе,O,no
28081,9721,блюд,B-Food,neutral
28082,9721,.,O,no
28083,9721,Теперь,O,no
28084,9721,о,O,no
28085,9721,главном,O,no
28086,9721,-,O,no
28087,9721,о,O,no
28088,9721,еде,B-Food,neutral
28089,9721,.,O,no
28090,9721,Я,O,no
28091,9721,уже,O,no
28092,9721,успела,O,no
28093,9721,попробовать,B-Food,positive
28094,9721,многое,O,no
28095,9721,из,O,no
28096,9721,меню,B-Food,positive
28097,9721,.,O,no
28098,9721,И,O,no
28099,9721,всегда,O,no
28100,9721,всё,O,no
28101,9721,очень,O,no
28102,9721,нравится,O,no
28103,9721,.,O,no
28104,9721,Например,O,no
28105,9721,",",O,no
28106,9721,вчера,O,no
28107,9721,я,O,no
28108,9721,заказывала,O,no
28109,9721,крем-суп,B-Food,positive
28110,9721,из,I-Food,positive
28111,9721,лосося,I-Food,positive
28112,9721,и,O,no
28113,9721,равиолли,B-Food,positive
28114,9721,с,I-Food,positive
28115,9721,грибами,I-Food,positive
28116,9721,.,O,no
28117,9721,Порции,O,no
28118,9721,очень,O,no
28119,9721,большие,O,no
28120,9721,",",O,no
28121,9721,всё,O,no
28122,9721,вкусно,O,no
28123,9721,.,O,no
28124,9721,В,O,no
28125,9721,ресторане,B-Whole,positive
28126,9721,Roll,I-Whole,positive
28127,9721,&,I-Whole,positive
28128,9721,Roll,I-Whole,positive
28129,9721,я,O,no
28130,9721,всегда,O,no
28131,9721,с,O,no
28132,9721,уверенностью,O,no
28133,9721,заказываю,O,no
28134,9721,новые,O,no
28135,9721,блюда,B-Food,positive
28136,9721,",",O,no
28137,9721,потому,O,no
28138,9721,что,O,no
28139,9721,я,O,no
28140,9721,ни,O,no
28141,9721,разу,O,no
28142,9721,не,O,no
28143,9721,разочаровалась,O,no
28144,9721,в,O,no
28145,9721,своём,O,no
28146,9721,выборе,O,no
28147,9721,.,O,no
28148,9721,В,O,no
28149,9721,ресторане,B-Whole,positive
28150,9721,представлен,O,no
28151,9721,большой,O,no
28152,9721,выбор,B-Food,positive
28153,9721,алкоголя,I-Food,positive
28154,9721,по,O,no
28155,9721,разумным,O,no
28156,9721,ценам,B-Price,positive
28157,9721,:,O,no
28158,9721,много,O,no
28159,9721,сортов,O,no
28160,9721,разливного,B-Food,positive
28161,9721,пива,I-Food,positive
28162,9721,и,O,no
28163,9721,обширная,O,no
28164,9721,винная,B-Food,positive
28165,9721,карта,I-Food,positive
28166,9721,.,O,no
28167,9721,А,O,no
28168,9721,также,O,no
28169,9721,можно,O,no
28170,9721,попробовать,B-Food,positive
28171,9721,очень,O,no
28172,9721,вкусные,O,no
28173,9721,коктейли,B-Food,positive
28174,9721,",",O,no
28175,9721,приготовленные,B-Food,positive
28176,9721,барменом,O,no
28177,9721,.,O,no
28178,9721,Ресторан,B-Whole,positive
28179,9721,Roll,I-Whole,positive
28180,9721,&,I-Whole,positive
28181,9721,Roll,I-Whole,positive
28182,9721,стал,O,no
28183,9721,не,O,no
28184,9721,только,O,no
28185,9721,любимым,O,no
28186,9721,в,O,no
28187,9721,этом,O,no
28188,9721,районе,O,no
28189,9721,",",O,no
28190,9721,но,O,no
28191,9721,и,O,no
28192,9721,",",O,no
28193,9721,пожалуй,O,no
28194,9721,",",O,no
28195,9721,во,O,no
28196,9721,всем,O,no
28197,9721,городе,O,no
28198,9721,.,O,no
28376,6564,Долго,O,no
28377,6564,искала,O,no
28378,6564,место,B-Whole,positive
28379,6564,для,O,no
28380,6564,своего,O,no
28381,6564,юбилея,O,no
28382,6564,-,O,no
28383,6564,нашла,O,no
28384,6564,",",O,no
28385,6564,благодаря,O,no
28386,6564,",",O,no
28387,6564,отзывым,O,no
28388,6564,Тревелс,B-Whole,positive
28389,6564,и,O,no
28390,6564,не,O,no
28391,6564,сколько,O,no
28392,6564,не,O,no
28393,6564,пожалела,O,no
28394,6564,.,O,no
28395,6564,Менеджер,B-Service,positive
28396,6564,Евгений,O,no
28397,6564,помог,O,no
28398,6564,в,O,no
28399,6564,составлении,O,no
28400,6564,меню,O,no
28401,6564,",",O,no
28402,6564,посоветовал,O,no
28403,6564,в,O,no
28404,6564,выборе,O,no
28405,6564,вин,O,no
28406,6564,.,O,no
28407,6564,К,O,no
28408,6564,нашему,O,no
28409,6564,приходу,O,no
28410,6564,стол,O,no
28411,6564,был,O,no
28412,6564,накрыт,O,no
28413,6564,",",O,no
28414,6564,все,O,no
28415,6564,было,O,no
28416,6564,очень,O,no
28417,6564,красиво,O,no
28418,6564,оформлено,B-Interior,positive
28419,6564,и,O,no
28420,6564,довольно,O,no
28421,6564,вкусно,O,no
28422,6564,",",O,no
28423,6564,спасибо,O,no
28424,6564,шеф-повару,B-Food,positive
28425,6564,.Всем,O,no
28426,6564,очень,O,no
28427,6564,понравились,O,no
28428,6564,вина,B-Food,positive
28429,6564,-,O,no
28430,6564,брали,O,no
28431,6564,красное,B-Food,positive
28432,6564,сухое,I-Food,positive
28433,6564,и,O,no
28434,6564,полусухое,B-Food,positive
28435,6564,.,O,no
28436,6564,Официант,B-Service,positive
28437,6564,Артем,O,no
28438,6564,был,O,no
28439,6564,приветлив,O,no
28440,6564,",",O,no
28441,6564,обслуживал,B-Service,positive
28442,6564,нас,O,no
28443,6564,хорошо-большое,O,no
28444,6564,ему,O,no
28445,6564,спасибо.Народу,O,no
28446,6564,",",O,no
28447,6564,как,O,no
28448,6564,ни,O,no
28449,6564,странно,O,no
28450,6564,",",O,no
28451,6564,хоть,O,no
28452,6564,и,O,no
28453,6564,воскресенье,O,no
28454,6564,16.10,O,no
28455,6564,почти,O,no
28456,6564,не,O,no
28457,6564,было.Мы,O,no
28458,6564,заказывали,O,no
28459,6564,отдельный,B-Interior,positive
28460,6564,зал,I-Interior,positive
28461,6564,.Очень,O,no
28462,6564,понравился,O,no
28463,6564,интерьер,B-Interior,positive
28464,6564,",",O,no
28465,6564,красивая,O,no
28466,6564,облицовка,B-Interior,positive
28467,6564,стен,I-Interior,positive
28468,6564,",",O,no
28469,6564,фото,O,no
28470,6564,на,O,no
28471,6564,стенах,O,no
28472,6564,",",O,no
28473,6564,приятное,O,no
28474,6564,освещение,B-Interior,positive
28475,6564,.Гости,O,no
28476,6564,были,O,no
28477,6564,в,O,no
28478,6564,восторге,O,no
28479,6564,",",O,no
28480,6564,прекрасно,O,no
28481,6564,провели,B-Whole,positive
28482,6564,время,I-Whole,positive
28483,6564,.Порадовала,O,no
28484,6564,живая,B-Interior,positive
28485,6564,музыка,I-Interior,positive
28486,6564,.,O,no
28487,6564,Спасибо,O,no
28488,6564,всему,O,no
28489,6564,персоналу,B-Service,positive
28490,6564,.Обязательно,O,no
28491,6564,придем,O,no
28492,6564,сюда,O,no
28493,6564,еще,O,no
28494,6564,!,O,no
28495,18983,Несколько,O,no
28496,18983,раз,O,no
28497,18983,была,O,no
28498,18983,в,O,no
28499,18983,этом,O,no
28500,18983,ресторане,B-Whole,neutral
28501,18983,и,O,no
28502,18983,впечатления,O,no
28503,18983,следующие,O,no
28504,18983,:,O,no
28505,18983,1,O,no
28506,18983,),O,no
28507,18983,Еда,B-Food,both
28508,18983,.,O,no
28509,18983,Достаточно,O,no
28510,18983,однообразная,O,no
28511,18983,еда,B-Food,negative
28512,18983,как,O,no
28513,18983,и,O,no
28514,18983,во,O,no
28515,18983,многих,O,no
28516,18983,других,O,no
28517,18983,китайских,B-Food,negative
28518,18983,ресторанах,I-Food,negative
28519,18983,(,O,no
28520,18983,что,O,no
28521,18983,рыба,B-Food,negative
28522,18983,",",O,no
28523,18983,что,O,no
28524,18983,мясо,B-Food,negative
28525,18983,-,O,no
28526,18983,всё,O,no
28527,18983,на,O,no
28528,18983,один,O,no
28529,18983,вкус,O,no
28530,18983,",",O,no
28531,18983,всё,O,no
28532,18983,с,O,no
28533,18983,одним,O,no
28534,18983,и,O,no
28535,18983,тем,O,no
28536,18983,же,O,no
28537,18983,соусом,B-Food,negative
28538,18983,),O,no
28539,18983,",",O,no
28540,18983,всё,O,no
28541,18983,конечно,O,no
28542,18983,съедобное,O,no
28543,18983,",",O,no
28544,18983,но,O,no
28545,18983,не,O,no
28546,18983,сказать,O,no
28547,18983,",",O,no
28548,18983,что,O,no
28549,18983,очень,O,no
28550,18983,вкусное,O,no
28551,18983,.,O,no
28552,18983,Из,O,no
28553,18983,десертов,B-Food,positive
28554,18983,мне,O,no
28555,18983,очень,O,no
28556,18983,понравилось,O,no
28557,18983,мороженое,B-Food,positive
28558,18983,с,I-Food,positive
28559,18983,сыром,I-Food,positive
28560,18983,гарганзолла,I-Food,positive
28561,18983,(,O,no
28562,18983,но,O,no
28563,18983,это,O,no
28564,18983,",",O,no
28565,18983,естественно,O,no
28566,18983,",",O,no
28567,18983,не,O,no
28568,18983,их,O,no
28569,18983,приготовления,O,no
28570,18983,),O,no
28571,18983,2,O,no
28572,18983,),O,no
28573,18983,Обслуживание,B-Service,both
28574,18983,.,O,no
28575,18983,Всё,O,no
28576,18983,зависит,O,no
28577,18983,от,O,no
28578,18983,официанта,B-Service,both
28579,18983,",",O,no
28580,18983,есть,O,no
28581,18983,приветливые,O,no
28582,18983,",",O,no
28583,18983,а,O,no
28584,18983,есть,O,no
28585,18983,и,O,no
28586,18983,не,O,no
28587,18983,очень,O,no
28588,18983,.,O,no
28589,18983,3,O,no
28590,18983,),O,no
28591,18983,Обстановка,B-Interior,negative
28592,18983,.,O,no
28593,18983,Интерьер,B-Interior,negative
28594,18983,довольно,O,no
28595,18983,бедненький,O,no
28596,18983,",",O,no
28597,18983,на,O,no
28598,18983,полу,O,no
28599,18983,какой-то,O,no
28600,18983,линолиум,B-Interior,negative
28601,18983,.,O,no
28602,18983,Музыка,B-Interior,negative
28603,18983,слишком,O,no
28604,18983,громкая,O,no
28605,18983,и,O,no
28606,18983,навязчивая,O,no
28607,18983,.,O,no
28608,18983,Играет,O,no
28609,18983,Русское,O,no
28610,18983,радио,O,no
28611,18983,-,O,no
28612,18983,и,O,no
28613,18983,это,O,no
28614,18983,ужасно,O,no
28615,18983,!,O,no
28616,18983,Из,O,no
28617,18983,плюсов,O,no
28618,18983,можно,O,no
28619,18983,отметить,O,no
28620,18983,только,O,no
28621,18983,то,O,no
28622,18983,",",O,no
28623,18983,что,O,no
28624,18983,в,O,no
28625,18983,этом,O,no
28626,18983,заведении,B-Whole,positive
28627,18983,всегда,O,no
28628,18983,мало,O,no
28629,18983,народу,O,no
28630,18983,",",O,no
28631,18983,всегда,O,no
28632,18983,есть,O,no
28633,18983,много,O,no
28634,18983,свободных,O,no
28635,18983,мест,O,no
28636,18983,.,O,no
28637,13623,Может,O,no
28638,13623,персонал,O,no
28639,13623,или,O,no
28640,13623,руководство,O,no
28641,13623,ресторанов,O,no
28642,13623,все,O,no
28643,13623,же,O,no
28644,13623,читают,O,no
28645,13623,отзывы,O,no
28646,13623,и,O,no
28647,13623,исправляются…,O,no
28648,13623,На,O,no
28649,13623,этом,O,no
28650,13623,сайте,O,no
28651,13623,последнее,O,no
28652,13623,время,O,no
28653,13623,часто,O,no
28654,13623,читаю,O,no
28655,13623,отзывы,O,no
28656,13623,",",O,no
28657,13623,но,O,no
28658,13623,когда,O,no
28659,13623,решили,O,no
28660,13623,заехать,O,no
28661,13623,в,O,no
28662,13623,Апрель,B-Whole,neutral
28663,13623,",",O,no
28664,13623,ничего,O,no
28665,13623,про,O,no
28666,13623,него,O,no
28667,13623,не,O,no
28668,13623,читала,O,no
28669,13623,.,O,no
28670,13623,Так,O,no
28671,13623,вот,O,no
28672,13623,мне,O,no
28673,13623,все,O,no
28674,13623,понравилось,O,no
28675,13623,.,O,no
28676,13623,Были,O,no
28677,13623,с,O,no
28678,13623,мужем,O,no
28679,13623,в,O,no
28680,13623,понедельник,O,no
28681,13623,около,O,no
